model, timeTrain, timeTest, acc
ModelFCN-Torch-p100:100:100-b128-e1, 1.902792930603, 5.0003929138184, 0.9048693716526
ModelFCN-Torch-p100:100:100-b128-e1, 1.8481078147888, 4.8447318077087, 0.91188996434212
ModelFCN-Torch-p100:100:100-b128-e1, 1.8943300247192, 4.9477159976959, 0.92042743563652
ModelFCN-Torch-p100:100:100-b128-e1, 1.7972388267517, 4.8320128917694, 0.92707039117813
ModelFCN-Torch-p100:100:100-b128-e1, 1.9030039310455, 4.9403319358826, 0.92400358915329
ModelFCN-Torch-p100:100:100-b128-e1, 1.8023719787598, 5.0685601234436, 0.92477816939354
ModelFCN-Torch-p100:100:100-b128-e1, 1.8011360168457, 4.883073091507, 0.92658088207245
ModelFCN-Torch-p100:100:100-b128-e1, 1.8656690120697, 4.9221000671387, 0.92852528095245
ModelFCN-Torch-p100:100:100-b128-e1, 1.8950991630554, 4.9557600021362, 0.93679442405701
ModelFCN-Torch-p100:100:100-b128-e1, 1.9661238193512, 5.0613038539886, 0.92752106189728
