model, timeTrain, timeTest, acc
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.051278114319, 26.958395004272, 0.97375831604004
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.15518283844, 27.284580945969, 0.97069179415703
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.272547960281, 27.465382099152, 0.97334365844727
ModelFCN-Torch-p100:100:100:100-b128-e10, 21.552258968353, 28.930577039719, 0.97095184326172
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.58164691925, 28.202962875366, 0.96859357953072
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.309400081635, 28.032293081284, 0.97251366972923
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.391329050064, 27.789021968842, 0.96966748833656
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.10320687294, 28.244189977646, 0.96928734779358
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.349153995514, 28.50422501564, 0.97184302806854
ModelFCN-Torch-p100:100:100:100-b128-e10, 20.470525026321, 27.981331110001, 0.97442253828049
