model, timeTrain, timeTest, acc
ModelFCN-Torch-p100:100-b128-e5, 8.2845089435577, 11.067341089249, 0.94086467027664
ModelFCN-Torch-p100:100-b128-e5, 8.2592089176178, 11.216208934784, 0.54804742857814
ModelFCN-Torch-p100:100-b128-e5, 8.2429921627045, 11.290064096451, 0.1
ModelFCN-Torch-p100:100-b128-e5, 8.2163078784943, 11.086005926132, 0.93355941772461
ModelFCN-Torch-p100:100-b128-e5, 8.1760139465332, 11.124028921127, 0.1
ModelFCN-Torch-p100:100-b128-e5, 8.3154730796814, 11.382202148438, 0.099735683202744
ModelFCN-Torch-p100:100-b128-e5, 8.2297568321228, 11.091761827469, 0.93291555047035
ModelFCN-Torch-p100:100-b128-e5, 8.1917128562927, 11.015187978745, 0.19894571339246
ModelFCN-Torch-p100:100-b128-e5, 8.2422680854797, 11.197803974152, 0.95417787432671
ModelFCN-Torch-p100:100-b128-e5, 8.4462099075317, 11.335530996323, 0.34986855685711
