model, timeTrain, timeTest, acc
ModelFCN-Torch-p100:100-b128-e1, 1.6433110237122, 4.5687651634216, 0.31826279405504
ModelFCN-Torch-p100:100-b128-e1, 1.6424958705902, 4.5352718830109, 0.86755438446999
ModelFCN-Torch-p100:100-b128-e1, 1.7082450389862, 4.4750390052795, 0.23729112055153
ModelFCN-Torch-p100:100-b128-e1, 1.6689479351044, 4.5132200717926, 0.88387417793274
ModelFCN-Torch-p100:100-b128-e1, 1.8431589603424, 4.9375388622284, 0.88982642889023
ModelFCN-Torch-p100:100-b128-e1, 1.7011058330536, 4.6427829265594, 0.1958926868625
ModelFCN-Torch-p100:100-b128-e1, 1.7264699935913, 4.5690369606018, 0.89268893003464
ModelFCN-Torch-p100:100-b128-e1, 1.6851010322571, 4.5506851673126, 0.19285432397155
ModelFCN-Torch-p100:100-b128-e1, 1.6985630989075, 4.5457770824432, 0.1
ModelFCN-Torch-p100:100-b128-e1, 1.7402310371399, 4.7000441551208, 0.69125474393368
