model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 12.120705842972, 14.926913022995, 0.87855713367462
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 13.116149187088, 15.799872159958, 0.88414815664291
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.085975885391, 13.888384103775, 0.88533174395561
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 12.615835905075, 15.523643016815, 0.88454605937004
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.434649944305, 15.252795934677, 0.88445090651512
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.739274024963, 15.29133105278, 0.87811662554741
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.143872022629, 14.649807929993, 0.87270233631134
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.491550922394, 15.171910047531, 0.88167254328728
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.439907073975, 14.967273950577, 0.87636064887047
TRAIN-ModelFCN-Tensorflow-p100:100-b128-e5, 11.770354986191, 14.87500500679, 0.88978060483932
