model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 55.337197065353, 66.955104112625, 0.95627304911613
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 78.178061008453, 95.614063024521, 0.95612107515335
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 69.957909822464, 78.71723985672, 0.95578982830048
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 71.77666592598, 83.087278842926, 0.95470801591873
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 69.950340032578, 80.735538005829, 0.95592777729034
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 67.81384396553, 77.191498041153, 0.95605882406235
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 67.299577951431, 80.947829008102, 0.9569541990757
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 80.765878915787, 92.778137922287, 0.95749537944794
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 85.969974994659, 96.585438013077, 0.95702273845673
TRAIN-ModelFCN-Tensorflow-p512-b128-e10, 79.10977101326, 91.733510971069, 0.95581275224686
