numGPU,numWK,dt2Iter,numWKtot,Loss,LossV,Ex2Sec,Ex2SecV,Time2Batch,Time2BatchV
1.0,1.0,2.95545,1.0,5.07,0.0,8.43333333333,0.0471404520791,2.84566666667,0.0118977121984
1.0,2.0,3.0939,2.0,4.9,0.33,16.3333333333,0.286744175568,1.46875,0.0280353199851
1.0,3.0,3.15615,3.0,5.21333333333,1.10545113968,23.7666666667,0.262466929134,1.01248148148,0.0126169698688
1.0,4.0,3.62823333333,4.0,4.45,0.131339255366,27.3333333333,0.47842333648,0.877104166667,0.0159926605345
1.0,5.0,4.68271666667,5.0,4.44,0.0975704873412,26.6,0.648074069841,0.90376,0.0194441696489
