model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 17.015581130981, 21.832780122757, 0.93366460800171
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 24.190186023712, 29.345145940781, 0.93312946557999
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 24.297086000443, 29.693400144577, 0.92677968740463
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 24.039842844009, 29.134138822556, 0.93137059807777
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 23.411092042923, 28.116337060928, 0.92705402374268
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 23.886051893234, 29.365001916885, 0.93094804883003
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 38.963504076004, 44.070749044418, 0.92943899035454
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 26.253082990646, 31.429332971573, 0.93070547580719
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 27.135792016983, 34.205710172653, 0.9306020617485
TRAIN-ModelFCN-Tensorflow-p64-b128-e10, 15.725347995758, 17.797987222672, 0.93059873580933
