model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 14.063243150711, 18.014442205429, 0.26367936565075
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 12.495943069458, 16.431707143784, 0.34750108495355
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 12.989898920059, 16.96346282959, 0.25455002179369
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 14.093207836151, 18.582129955292, 0.45258554816246
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 14.973577022552, 19.107270002365, 0.10691210972145
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 13.763852119446, 17.852406978607, 0.2062669724226
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 16.29361987114, 20.878361940384, 0.21105018258095
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 16.184075117111, 20.430637121201, 0.23473715186119
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 13.726100921631, 17.652788877487, 0.18093385100365
TRAIN-ModelFCN-Tensorflow-p100:100:100-b128-e5, 13.017485141754, 16.503719091415, 0.20589216053486
