model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 12.231703996658, 15.692028045654, 0.92788290381432
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 11.975380182266, 15.396721124649, 0.92936725020409
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 11.776812076569, 15.576550960541, 0.92718607783318
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 11.209483146667, 15.078664064407, 0.92563710808754
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 12.112451076508, 14.984251022339, 0.92891127467155
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 10.666995048523, 13.413175106049, 0.92672951817513
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 10.515561103821, 13.295252084732, 0.92965722680092
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 10.031217098236, 12.739847898483, 0.92718276977539
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 9.9501738548279, 12.690858840942, 0.93008062839508
TRAIN-ModelFCN-Tensorflow-p100-b128-e5, 9.824364900589, 12.81184387207, 0.93044063448906
