model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 2.8277978897095, 7.9798529148102, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 5.2289819717407, 9.9790921211243, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.238401889801, 7.7432909011841, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.2666869163513, 7.9464290142059, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 4.3513860702515, 8.7715940475464, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.2857000827789, 8.7744960784912, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 4.156152009964, 10.038712978363, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.5441179275513, 8.6283209323883, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.8013541698456, 9.3513250350952, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e1, 3.5183990001678, 8.6544818878174, 0.1
