model, timeTrain, timeTest, acc
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 34.043366909027, 37.939466953278, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 30.996365070343, 35.288743972778, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 29.767892122269, 34.491411924362, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 31.053886890411, 35.443908929825, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 30.576421976089, 34.3962931633, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 29.685950040817, 33.680631160736, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 30.273619890213, 34.137048006058, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 32.62084197998, 36.329147100449, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 28.953113079071, 32.671283960342, 0.1
TRAIN-ModelFCN-Tensorflow-p100:100:100:100-b128-e10, 28.225225925446, 32.014514923096, 0.1
