model, timeTrain, timeTest, acc
ModelFCN-Torch-p512-b128-e10, 42.409950017929, 49.001855134964, 0.95250835418701
ModelFCN-Torch-p512-b128-e10, 40.408895015717, 46.448194980621, 0.95558111071587
ModelFCN-Torch-p512-b128-e10, 39.545699119568, 46.138710021973, 0.9525022983551
ModelFCN-Torch-p512-b128-e10, 39.977496147156, 46.736788034439, 0.94728259444237
ModelFCN-Torch-p512-b128-e10, 39.323348999023, 45.528990030289, 0.95348242521286
ModelFCN-Torch-p512-b128-e10, 39.128494024277, 45.22634601593, 0.94737597703934
ModelFCN-Torch-p512-b128-e10, 39.291165113449, 45.556267976761, 0.9417062997818
ModelFCN-Torch-p512-b128-e10, 39.16543006897, 45.173254013062, 0.9459111571312
ModelFCN-Torch-p512-b128-e10, 40.051275968552, 46.073380947113, 0.94896034598351
ModelFCN-Torch-p512-b128-e10, 38.940817832947, 46.019259929657, 0.93770092129707
