model, timeTrain, timeTest, acc
ModelFCN-Torch-p128-b128-e5, 7.9847090244293, 15.375524997711, 0.88857661485672
ModelFCN-Torch-p128-b128-e5, 8.444571018219, 15.917814016342, 0.85836432576179
ModelFCN-Torch-p128-b128-e5, 8.4835360050201, 16.387866020203, 0.86741830706596
ModelFCN-Torch-p128-b128-e5, 8.1568851470947, 16.320062160492, 0.88157832026482
ModelFCN-Torch-p128-b128-e5, 8.2100529670715, 16.025052070618, 0.88649085760117
ModelFCN-Torch-p128-b128-e5, 8.2698731422424, 16.064096927643, 0.8948018848896
ModelFCN-Torch-p128-b128-e5, 8.2885990142822, 16.066009044647, 0.7302356935339
ModelFCN-Torch-p128-b128-e5, 8.3920710086823, 16.239474058151, 0.86149359345436
ModelFCN-Torch-p128-b128-e5, 8.4500410556793, 16.34472990036, 0.87157171368599
ModelFCN-Torch-p128-b128-e5, 8.2464289665222, 16.322021961212, 0.91000013947487
